Date,Store ID,Product ID,Category,Region,Inventory Level,Units Sold,Units Ordered,Demand Forecast,Price,Discount,Weather Condition,Holiday/Promotion,Competitor Pricing,Seasonality,Lag_Sales_D-7,Lag_Inventory_D-1,Target_Sales_D+7,Day_of_Week
24-07-2023,S004,P0012,Groceries,East,261,32,91,23.12,89.02,5,Snowy,1,91.15,Winter,13,215,839,0
26-07-2023,S002,P0012,Groceries,East,335,35,99,48.54,17.62,15,Sunny,1,18.74,Summer,212,261,968,2
28-07-2023,S001,P0012,Groceries,North,404,399,153,415.28,68.64,5,Sunny,1,67.57,Autumn,197,335,1079,4
28-07-2023,S002,P0012,Groceries,East,324,70,30,75.48,36.84,15,Snowy,0,38.21,Winter,216,404,1064,4
28-07-2023,S005,P0012,Groceries,East,480,252,134,259.8,78.78,20,Cloudy,0,75.33,Autumn,7,324,992,4
30-07-2023,S002,P0012,Groceries,East,199,34,36,43.21,56.43,15,Sunny,1,53.27,Summer,115,480,997,6
30-07-2023,S003,P0012,Groceries,East,222,146,125,154.12,27.53,5,Snowy,0,24.39,Autumn,17,199,867,6
01-08-2023,S003,P0012,Groceries,East,170,143,143,156.27,58.84,15,Snowy,0,56.45,Summer,32,222,872,1
02-08-2023,S001,P0012,Groceries,West,235,20,162,34.36,81.14,10,Snowy,1,76.86,Winter,35,170,750,2
05-08-2023,S002,P0012,Groceries,North,464,327,183,339.05,61.1,20,Snowy,1,64.19,Spring,399,235,714,5
07-08-2023,S005,P0012,Groceries,North,366,75,127,91.07,24.9,20,Snowy,1,25.09,Autumn,70,464,730,0
08-08-2023,S002,P0012,Groceries,South,499,122,35,123.52,65.8,0,Snowy,0,66.3,Spring,252,366,407,1
08-08-2023,S005,P0012,Groceries,West,156,39,156,44.6,27.04,5,Snowy,0,25.21,Winter,34,499,391,1
09-08-2023,S003,P0012,Groceries,West,439,24,101,33.65,37.89,20,Rainy,1,38.7,Summer,146,156,272,2
10-08-2023,S001,P0012,Groceries,North,160,107,52,122.28,36.75,0,Sunny,1,41.68,Autumn,143,439,434,3
10-08-2023,S003,P0012,Groceries,North,191,36,55,48.73,46.16,10,Snowy,1,46.89,Autumn,20,160,560,3
11-08-2023,S004,P0012,Groceries,South,187,4,56,12.77,70.19,5,Sunny,1,65.97,Summer,327,191,720,4
12-08-2023,S005,P0012,Groceries,South,268,59,184,49.29,70.73,5,Rainy,0,75.18,Summer,75,187,756,5
14-08-2023,S002,P0012,Groceries,East,211,3,200,22.7,24.26,15,Sunny,0,19.6,Summer,122,268,943,0
19-08-2023,S001,P0012,Groceries,East,401,201,133,216.82,17.14,10,Sunny,0,20.44,Autumn,39,211,1065,5
19-08-2023,S002,P0012,Groceries,East,420,150,34,165.58,59.55,15,Rainy,0,63.03,Winter,24,401,1224,5
19-08-2023,S004,P0012,Groceries,East,345,267,116,263.6,50.19,20,Snowy,0,52.38,Autumn,107,420,1083,5
20-08-2023,S003,P0012,Groceries,West,175,72,111,71.82,59.99,5,Snowy,0,60.01,Spring,36,345,1054,6
20-08-2023,S005,P0012,Groceries,North,229,191,91,188.33,90.72,20,Snowy,0,93.34,Autumn,4,175,880,6
21-08-2023,S002,P0012,Groceries,South,288,181,98,200.68,24.59,5,Cloudy,1,22.67,Spring,59,229,1011,0
23-08-2023,S004,P0012,Groceries,East,243,162,173,178.85,60.97,5,Rainy,0,64.65,Winter,3,288,839,2
24-08-2023,S002,P0012,Groceries,South,185,60,64,65.54,20.94,10,Sunny,1,22.93,Spring,201,243,1007,3
24-08-2023,S004,P0012,Groceries,East,192,121,185,137.34,81.49,10,Rainy,0,77.01,Autumn,150,185,1071,3
25-08-2023,S005,P0012,Groceries,East,268,93,126,97.57,42.55,20,Snowy,1,38.29,Summer,267,192,1012,4
26-08-2023,S002,P0012,Groceries,North,367,203,46,194.92,46.92,5,Sunny,1,42.41,Summer,72,268,979,5
27-08-2023,S005,P0012,Groceries,North,312,19,87,26.18,32.97,10,Rainy,1,29.09,Summer,191,367,1133,6
28-08-2023,S002,P0012,Groceries,West,377,349,197,351.27,39.86,10,Cloudy,1,37.72,Autumn,181,312,1032,0
28-08-2023,S003,P0012,Groceries,North,466,226,95,220.74,75.92,20,Snowy,0,72.23,Summer,162,377,1083,0
01-09-2023,S005,P0012,Groceries,West,122,1,114,10.04,58.54,10,Snowy,1,56.65,Autumn,60,466,903,4
02-09-2023,S001,P0012,Groceries,East,205,88,40,84.74,72.97,0,Cloudy,1,71.14,Spring,121,122,776,5
02-09-2023,S004,P0012,Groceries,South,264,247,111,256.28,53.95,5,Cloudy,0,58.39,Summer,93,205,821,5
05-09-2023,S002,P0012,Groceries,South,118,102,140,104.49,68.03,15,Snowy,0,66.65,Spring,203,264,808,1
05-09-2023,S003,P0012,Groceries,South,316,70,177,73.37,18.36,20,Rainy,0,20.67,Summer,19,118,638,1
07-09-2023,S004,P0012,Groceries,East,280,169,154,166.2,51.21,20,Sunny,1,46.6,Spring,349,316,681,3
08-09-2023,S001,P0012,Groceries,East,171,99,57,110.8,45.4,10,Cloudy,1,49.95,Summer,226,280,631,4
08-09-2023,S002,P0012,Groceries,East,484,46,59,47.54,46.24,20,Cloudy,0,48.05,Spring,1,171,530,4
09-09-2023,S001,P0012,Groceries,East,107,75,44,82.55,54.62,0,Cloudy,1,51.62,Autumn,88,484,565,5
11-09-2023,S001,P0012,Groceries,North,130,77,81,84.01,70.95,0,Sunny,1,69.62,Winter,247,107,866,0
11-09-2023,S002,P0012,Groceries,South,337,145,162,162.19,80.42,5,Sunny,0,85.05,Summer,102,130,863,0
13-09-2023,S003,P0012,Groceries,West,259,20,112,30.47,12.51,10,Snowy,1,10.6,Spring,70,337,851,2
13-09-2023,S004,P0012,Groceries,South,181,68,115,82.46,92.39,20,Snowy,0,93.57,Autumn,169,259,886,2
14-09-2023,S004,P0012,Groceries,North,159,134,118,146.73,73.54,10,Snowy,1,70.07,Summer,99,181,962,3
18-09-2023,S001,P0012,Groceries,East,470,347,61,342.56,85.69,20,Sunny,0,85.12,Summer,46,159,939,0
18-09-2023,S003,P0012,Groceries,South,226,72,115,72.77,32.6,20,Snowy,1,33.87,Summer,75,470,945,0
22-09-2023,S001,P0012,Groceries,North,194,65,43,80.48,38.93,20,Cloudy,0,43.43,Winter,77,226,704,4
24-09-2023,S003,P0012,Groceries,East,370,180,161,195.22,82.01,10,Cloudy,0,82.34,Winter,145,194,811,6
25-09-2023,S001,P0012,Groceries,East,164,96,173,107.02,61.34,0,Cloudy,1,62.16,Autumn,20,370,891,0
27-09-2023,S002,P0012,Groceries,East,212,45,178,45.09,54.35,5,Sunny,0,52.87,Spring,68,164,948,2
28-09-2023,S004,P0012,Groceries,West,206,140,163,158.69,82.37,15,Rainy,1,81.55,Spring,134,212,1036,3
30-09-2023,S001,P0012,Groceries,South,168,106,190,104.74,98,5,Snowy,0,102.44,Summer,347,206,1320,5
30-09-2023,S002,P0012,Groceries,South,201,179,23,182.57,91.78,15,Sunny,1,91.84,Summer,72,168,1336,5
30-09-2023,S005,P0012,Groceries,North,465,145,134,158.13,17.33,5,Snowy,0,16.65,Autumn,65,201,1404,5
01-10-2023,S005,P0012,Groceries,South,417,237,129,239.09,13.19,20,Rainy,1,16.59,Spring,180,465,1398,6
02-10-2023,S003,P0012,Groceries,South,449,184,39,198.39,99.07,5,Snowy,0,94.78,Summer,96,417,1276,0
02-10-2023,S005,P0012,Groceries,West,469,329,123,324.61,90.2,10,Snowy,1,86.67,Winter,45,449,1224,0
04-10-2023,S003,P0012,Groceries,South,364,156,68,163.26,63.41,5,Cloudy,0,59.6,Autumn,140,469,1055,2
05-10-2023,S003,P0012,Groceries,North,276,174,48,168.93,25.37,20,Snowy,0,28.93,Winter,106,364,861,3
06-10-2023,S005,P0012,Groceries,East,488,173,97,174.7,43.22,0,Rainy,0,40.39,Winter,179,276,1109,4
07-10-2023,S003,P0012,Groceries,South,111,23,93,23.7,70.96,20,Rainy,0,73.68,Spring,145,488,1135,5
07-10-2023,S004,P0012,Groceries,South,277,185,193,191.31,83.11,20,Snowy,0,79.34,Spring,237,111,965,5
10-10-2023,S003,P0012,Groceries,East,171,15,114,31.96,83.54,20,Rainy,1,85.93,Summer,184,277,1088,1
11-10-2023,S002,P0012,Groceries,South,150,135,29,133.9,83.84,5,Cloudy,1,85.49,Spring,329,171,978,2
12-10-2023,S003,P0012,Groceries,South,416,404,41,416,30.83,10,Rainy,1,35.1,Autumn,156,150,1044,3
12-10-2023,S004,P0012,Groceries,South,208,200,196,200.94,54.15,5,Cloudy,1,50.95,Autumn,174,416,910,3
13-10-2023,S003,P0012,Groceries,East,60,3,157,21.53,91.35,5,Snowy,0,95.94,Winter,173,208,599,4
14-10-2023,S001,P0012,Groceries,South,228,146,84,159.73,65.94,5,Snowy,0,70.86,Spring,23,60,413,5
14-10-2023,S004,P0012,Groceries,North,401,75,142,82.06,82.96,10,Rainy,0,81.79,Winter,185,228,722,5
15-10-2023,S003,P0012,Groceries,North,164,81,121,87.13,90.06,10,Snowy,1,92.58,Autumn,15,401,655,6
16-10-2023,S003,P0012,Groceries,East,171,1,150,-0.15,76.17,20,Snowy,0,76.25,Spring,135,164,585,0
16-10-2023,S004,P0012,Groceries,South,115,93,156,111.35,17.48,15,Sunny,0,15.05,Summer,404,171,616,0
18-10-2023,S001,P0012,Groceries,West,74,14,80,11.53,32.89,5,Rainy,0,33.71,Spring,200,115,658,2
19-10-2023,S002,P0012,Groceries,East,350,312,94,331,87.51,5,Sunny,0,87.51,Summer,3,74,736,3
20-10-2023,S003,P0012,Groceries,North,228,79,88,70.12,41.39,10,Sunny,0,38.51,Winter,146,350,769,4
20-10-2023,S005,P0012,Groceries,West,329,5,178,9,60.09,5,Cloudy,0,61.83,Summer,75,228,707,4
22-10-2023,S004,P0012,Groceries,North,455,112,127,104.02,19.44,0,Rainy,1,22.8,Winter,81,329,687,6
23-10-2023,S002,P0012,Groceries,South,262,43,106,37.44,67.6,5,Sunny,1,70.52,Winter,1,455,704,0
23-10-2023,S003,P0012,Groceries,North,389,171,47,180.4,56.75,10,Sunny,0,58.24,Summer,93,262,765,0
24-10-2023,S005,P0012,Groceries,South,452,47,200,38.54,56.3,10,Sunny,1,55.72,Spring,14,389,1027,1
27-10-2023,S005,P0012,Groceries,South,274,250,53,268.25,33.82,0,Snowy,0,32.47,Winter,312,452,936,4
29-10-2023,S004,P0012,Groceries,South,66,59,191,56.23,50.3,15,Sunny,0,48.64,Autumn,79,274,995,6
31-10-2023,S001,P0012,Groceries,East,417,22,60,36.51,11.75,20,Rainy,0,15.2,Spring,5,66,953,1
31-10-2023,S005,P0012,Groceries,East,295,173,191,175.7,84.71,10,Sunny,0,89.53,Autumn,112,417,901,1
01-11-2023,S004,P0012,Groceries,North,400,305,83,306.72,60.22,5,Snowy,1,61.82,Autumn,43,295,1043,2
01-11-2023,S005,P0012,Groceries,North,369,80,49,75.76,97.92,15,Cloudy,1,95.26,Autumn,171,400,912,2
02-11-2023,S001,P0012,Groceries,East,466,106,168,104.39,34.25,15,Sunny,0,34.13,Spring,47,369,628,3
03-11-2023,S004,P0012,Groceries,North,368,208,195,210.29,46.22,15,Rainy,0,43.33,Spring,250,466,818,4
04-11-2023,S003,P0012,Groceries,North,476,7,185,22.48,56.94,20,Cloudy,0,58.32,Summer,59,368,867,5
04-11-2023,S004,P0012,Groceries,West,365,164,137,173.48,34.33,0,Rainy,1,29.75,Winter,22,476,787,5
06-11-2023,S001,P0012,Groceries,East,280,42,159,45.05,92.71,10,Snowy,1,96.56,Summer,173,365,899,0
06-11-2023,S003,P0012,Groceries,South,380,21,29,12.4,35.82,0,Rainy,0,38.92,Summer,305,280,857,0
08-11-2023,S003,P0012,Groceries,North,282,270,83,268.68,76.15,15,Sunny,0,73,Spring,80,380,1078,2
09-11-2023,S003,P0012,Groceries,North,198,155,131,168.74,86.79,5,Rainy,1,87.64,Autumn,106,282,1156,3
09-11-2023,S005,P0012,Groceries,West,383,128,190,121.68,70.51,10,Cloudy,0,70.41,Winter,208,198,926,3
10-11-2023,S005,P0012,Groceries,South,237,119,104,137.19,31.4,15,Snowy,0,27.09,Summer,7,383,823,4
12-11-2023,S003,P0012,Groceries,South,152,122,180,124.08,35.82,10,Rainy,1,39.81,Autumn,164,237,1121,6
12-11-2023,S005,P0012,Groceries,South,320,263,50,269.07,69.23,20,Cloudy,0,73.68,Summer,42,152,1080,6
15-11-2023,S002,P0012,Groceries,East,193,99,185,101.24,79.84,10,Snowy,0,81.05,Winter,21,320,1152,2
17-11-2023,S004,P0012,Groceries,North,171,40,124,32.6,63.83,0,Snowy,1,60.98,Spring,270,193,910,4
18-11-2023,S004,P0012,Groceries,East,298,52,126,58.44,72.4,20,Snowy,1,73.2,Winter,155,171,938,5
18-11-2023,S005,P0012,Groceries,West,460,426,198,423.2,66.85,5,Cloudy,1,67.91,Winter,128,298,947,5
21-11-2023,S005,P0012,Groceries,West,158,78,73,80.69,66.8,15,Snowy,1,70.76,Summer,119,460,907,1
22-11-2023,S003,P0012,Groceries,North,196,194,136,184.59,69.9,20,Sunny,0,67.89,Autumn,122,158,556,2
23-11-2023,S002,P0012,Groceries,North,135,21,137,40.36,85.49,10,Sunny,0,85.46,Spring,263,196,591,3
24-11-2023,S001,P0012,Groceries,West,290,127,144,139.73,95.13,10,Sunny,0,92.43,Winter,99,135,552,4
24-11-2023,S002,P0012,Groceries,South,480,49,45,50.84,96.57,10,Cloudy,1,93.43,Spring,40,290,793,4
26-11-2023,S001,P0012,Groceries,West,108,12,75,4.93,98.57,15,Sunny,0,98.26,Winter,52,480,730,6
26-11-2023,S004,P0012,Groceries,East,84,75,29,90.39,39.18,0,Rainy,1,42.6,Winter,426,108,693,6
28-11-2023,S002,P0012,Groceries,East,161,113,171,116.86,38.87,10,Snowy,1,41.9,Winter,78,84,709,1
28-11-2023,S003,P0012,Groceries,North,208,155,83,162.15,70.45,5,Rainy,0,73.34,Summer,194,161,635,1
29-11-2023,S002,P0012,Groceries,South,485,262,134,259.18,10.92,10,Cloudy,1,13.53,Spring,21,208,627,2
30-11-2023,S004,P0012,Groceries,South,114,64,46,64.39,18.55,5,Snowy,0,16.94,Autumn,127,485,559,3
01-12-2023,S001,P0012,Groceries,East,212,12,37,25.37,19.48,5,Sunny,0,19.17,Summer,49,114,379,4
02-12-2023,S004,P0012,Groceries,South,453,28,170,18.56,25.47,5,Cloudy,0,24.41,Spring,12,212,563,5
02-12-2023,S005,P0012,Groceries,West,252,1,188,-1.63,45.17,10,Cloudy,0,42.63,Summer,75,453,625,5
04-12-2023,S003,P0012,Groceries,West,250,105,180,98.19,92.89,5,Sunny,1,89.23,Autumn,113,252,598,0
04-12-2023,S004,P0012,Groceries,South,341,87,23,90.77,56.84,15,Sunny,1,59.69,Spring,155,250,665,0
05-12-2023,S004,P0012,Groceries,West,433,82,138,96.98,29.95,10,Cloudy,0,34.85,Autumn,262,341,759,1
07-12-2023,S002,P0012,Groceries,South,350,248,156,248.57,88.96,5,Sunny,0,84.38,Autumn,64,433,779,3
07-12-2023,S003,P0012,Groceries,North,337,74,74,64.88,62.44,20,Cloudy,0,62.14,Winter,12,350,734,3
08-12-2023,S001,P0012,Groceries,West,63,1,153,4.14,22.17,5,Rainy,0,25.56,Autumn,28,337,528,4
08-12-2023,S005,P0012,Groceries,West,76,68,81,76.94,84.1,15,Rainy,1,80.65,Winter,1,63,519,4
09-12-2023,S002,P0012,Groceries,East,399,199,117,197,65.68,15,Sunny,1,62.23,Spring,105,76,872,5
09-12-2023,S003,P0012,Groceries,West,203,107,128,109.2,45.8,20,Snowy,1,50.07,Spring,87,399,829,5
09-12-2023,S004,P0012,Groceries,North,232,37,22,49.32,75.74,0,Sunny,0,73.47,Winter,82,203,727,5
10-12-2023,S003,P0012,Groceries,South,449,42,173,39.26,40.87,5,Rainy,0,40.24,Summer,248,232,653,6
11-12-2023,S003,P0012,Groceries,West,195,65,55,64.56,66.83,20,Snowy,1,70.6,Autumn,74,449,682,0
11-12-2023,S005,P0012,Groceries,South,420,354,134,352.36,78.79,10,Sunny,1,78.04,Winter,1,195,729,0
12-12-2023,S003,P0012,Groceries,West,326,25,37,36.05,24.49,10,Rainy,1,27.08,Spring,68,420,675,1
13-12-2023,S002,P0012,Groceries,East,205,97,186,114.27,63.21,15,Snowy,0,59.99,Winter,199,326,641,2
13-12-2023,S003,P0012,Groceries,East,84,33,67,47.72,51.33,10,Sunny,1,49.06,Summer,107,205,810,2
13-12-2023,S004,P0012,Groceries,West,288,66,73,56.77,94.34,0,Sunny,1,96.35,Spring,37,84,764,2
14-12-2023,S001,P0012,Groceries,South,442,89,80,100.03,77.07,20,Sunny,0,80.44,Summer,42,288,1072,3
14-12-2023,S002,P0012,Groceries,West,443,11,113,18.18,33.43,5,Snowy,0,38.2,Summer,65,442,1241,3
14-12-2023,S005,P0012,Groceries,South,349,320,58,336.48,70.95,15,Rainy,0,66.52,Summer,354,443,1174,3
15-12-2023,S005,P0012,Groceries,West,337,194,174,184.48,67.82,15,Rainy,1,70.69,Winter,25,349,1229,4
16-12-2023,S004,P0012,Groceries,West,176,51,91,69.94,84.36,0,Sunny,0,87.21,Winter,97,337,917,5
16-12-2023,S005,P0012,Groceries,South,409,341,136,346.55,84.26,0,Cloudy,0,80.61,Autumn,33,176,899,5
17-12-2023,S001,P0012,Groceries,North,394,235,121,253.83,90,10,Cloudy,1,85.85,Winter,66,409,899,6
17-12-2023,S002,P0012,Groceries,South,198,22,95,22.55,76.34,15,Snowy,0,72.98,Winter,89,394,584,6
18-12-2023,S002,P0012,Groceries,West,73,66,139,69.29,52.11,20,Sunny,0,52.94,Autumn,11,198,408,0
18-12-2023,S003,P0012,Groceries,East,90,8,95,13.1,84.11,0,Cloudy,1,89.02,Autumn,320,73,454,0
18-12-2023,S004,P0012,Groceries,North,205,176,162,178.05,50.45,20,Cloudy,0,48.18,Autumn,194,90,420,0
19-12-2023,S001,P0012,Groceries,North,84,51,131,51.54,58.92,15,Sunny,1,55.61,Spring,51,205,505,1
19-12-2023,S002,P0012,Groceries,West,488,26,151,41.34,47.98,15,Sunny,0,43.37,Autumn,341,84,467,1
19-12-2023,S004,P0012,Groceries,West,66,59,142,51.14,42.4,0,Sunny,0,45.21,Winter,235,488,452,1
21-12-2023,S001,P0012,Groceries,West,83,68,186,79.66,66.75,0,Cloudy,0,64.64,Winter,22,66,682,3
23-12-2023,S003,P0012,Groceries,North,206,32,45,46.04,77.36,0,Snowy,0,73.31,Spring,66,83,755,5
24-12-2023,S004,P0012,Groceries,West,113,93,195,109.78,12.38,10,Snowy,0,10.4,Autumn,8,206,790,6
25-12-2023,S001,P0012,Groceries,North,480,138,95,142.44,51.78,0,Cloudy,1,55.17,Winter,176,113,786,0
25-12-2023,S003,P0012,Groceries,North,114,36,83,40.94,33.23,20,Sunny,1,33.17,Summer,51,480,812,0
08-01-2022,S003,P0013,Groceries,South,303,11,29,17.37,87.77,0,Sunny,1,85.3,Summer,270,371,798,5
08-01-2022,S005,P0013,Groceries,West,365,241,86,239.85,95.4,0,Sunny,1,91.51,Autumn,43,303,746,5
09-01-2022,S003,P0013,Groceries,East,223,116,35,126.41,26.29,15,Cloudy,1,22.02,Spring,68,365,811,6
10-01-2022,S005,P0013,Groceries,East,276,176,120,183.7,33.77,0,Snowy,0,30.48,Spring,75,223,574,0
11-01-2022,S004,P0013,Groceries,South,387,37,129,54.63,11.67,5,Snowy,0,12.67,Summer,350,276,512,1
12-01-2022,S004,P0013,Groceries,North,275,29,62,21.05,66.05,20,Rainy,1,64.08,Winter,59,387,424,2
12-01-2022,S005,P0013,Groceries,East,386,136,54,127.44,86.78,10,Sunny,1,89.17,Winter,188,275,566,2
14-01-2022,S002,P0013,Groceries,West,84,76,179,90.93,85.91,20,Snowy,0,82.2,Summer,11,386,670,4
15-01-2022,S001,P0013,Groceries,West,97,4,98,-4.7,38.25,15,Rainy,1,42.75,Spring,241,84,601,5
16-01-2022,S002,P0013,Groceries,East,140,54,182,45.48,14.79,0,Rainy,0,14.48,Autumn,116,97,544,6
16-01-2022,S005,P0013,Groceries,East,353,88,167,95.08,57.74,20,Cloudy,1,56.13,Autumn,176,140,550,6
17-01-2022,S002,P0013,Groceries,East,358,179,127,175.43,91.73,5,Sunny,0,95.94,Spring,37,353,595,0
21-01-2022,S003,P0013,Groceries,North,293,133,162,147.59,41.11,0,Rainy,1,40.96,Winter,29,358,572,4
21-01-2022,S004,P0013,Groceries,West,156,67,125,81.79,70.85,15,Cloudy,1,67.75,Autumn,136,293,600,4
22-01-2022,S003,P0013,Groceries,South,216,19,75,12.52,92.95,0,Cloudy,1,94.22,Autumn,76,156,664,5
23-01-2022,S002,P0013,Groceries,East,111,10,97,13.43,24.68,5,Snowy,1,26.87,Winter,4,216,862,6
24-01-2022,S004,P0013,Groceries,West,404,99,25,112.21,88.91,10,Cloudy,1,89.06,Summer,54,111,1039,0
27-01-2022,S003,P0013,Groceries,East,86,65,105,77.58,83.27,10,Rainy,1,86.81,Autumn,88,404,1170,3
27-01-2022,S005,P0013,Groceries,East,462,207,116,226.09,13.74,20,Rainy,1,16.08,Summer,179,86,1336,3
28-01-2022,S001,P0013,Groceries,North,416,197,36,202.4,61.88,0,Cloudy,0,62.25,Spring,133,462,1325,4
28-01-2022,S005,P0013,Groceries,South,298,265,120,284.8,18.58,5,Rainy,1,16.31,Summer,67,416,1392,4
29-01-2022,S003,P0013,Groceries,North,295,196,30,203.13,10.01,15,Rainy,0,8.76,Summer,19,298,1228,5
30-01-2022,S002,P0013,Groceries,West,265,141,187,150.68,80.42,10,Rainy,0,80.13,Autumn,10,295,1041,6
30-01-2022,S005,P0013,Groceries,East,311,265,197,277.63,98.28,10,Sunny,1,96.54,Winter,99,265,986,6
31-01-2022,S001,P0013,Groceries,East,284,54,132,72.64,39.94,10,Sunny,1,36.26,Spring,65,311,917,0
01-02-2022,S001,P0013,Groceries,South,298,274,166,287.2,65.48,20,Cloudy,1,61.75,Spring,207,284,845,1
03-02-2022,S002,P0013,Groceries,East,438,33,29,23.05,52.77,20,Sunny,1,55.76,Autumn,197,298,864,3
05-02-2022,S005,P0013,Groceries,East,500,78,150,83.56,50.65,0,Rainy,1,52.62,Summer,265,438,808,5
07-02-2022,S001,P0013,Groceries,North,415,141,56,158.46,82.02,0,Sunny,1,86.51,Winter,196,500,790,0
07-02-2022,S003,P0013,Groceries,East,269,72,150,90.09,16.4,15,Cloudy,0,17.21,Summer,141,415,913,0
08-02-2022,S003,P0013,Groceries,West,453,193,105,193.49,64.49,15,Snowy,1,68.62,Summer,265,269,1004,1
10-02-2022,S004,P0013,Groceries,West,77,73,198,72.28,23.24,0,Sunny,1,25.76,Spring,54,453,1155,3
11-02-2022,S001,P0013,Groceries,East,498,218,200,220.29,14.01,20,Snowy,1,10.15,Summer,274,77,1134,4
12-02-2022,S002,P0013,Groceries,East,440,15,94,8.84,57.53,0,Snowy,0,55.51,Spring,33,498,1201,5
12-02-2022,S005,P0013,Groceries,South,308,201,93,206.63,47.73,15,Rainy,1,42.77,Summer,78,440,1038,5
13-02-2022,S001,P0013,Groceries,North,355,232,62,242.38,77.39,5,Sunny,1,82.04,Autumn,141,308,1058,6
15-02-2022,S001,P0013,Groceries,North,275,223,102,238.15,54.49,20,Snowy,0,54.68,Autumn,72,355,936,1
15-02-2022,S002,P0013,Groceries,West,200,172,185,185.8,12.05,15,Snowy,0,7.89,Autumn,193,275,725,1
15-02-2022,S003,P0013,Groceries,East,197,140,138,137.17,19.79,10,Rainy,1,20.43,Autumn,73,200,568,1
15-02-2022,S004,P0013,Groceries,East,346,55,122,51.18,97.47,15,Snowy,1,93.26,Summer,218,197,465,1
17-02-2022,S001,P0013,Groceries,North,231,35,123,54.54,32.41,20,Rainy,0,35.15,Summer,15,346,410,3
18-02-2022,S002,P0013,Groceries,South,100,79,115,72.57,54.13,20,Sunny,0,52.55,Autumn,201,231,486,4
18-02-2022,S003,P0013,Groceries,South,80,21,131,17.43,42.31,15,Snowy,1,43.33,Autumn,232,100,613,4
19-02-2022,S001,P0013,Groceries,South,186,66,199,82,14.22,0,Snowy,1,13.22,Autumn,223,80,558,5
19-02-2022,S003,P0013,Groceries,West,177,69,68,82.37,36.59,20,Rainy,0,34.44,Spring,172,186,602,5
21-02-2022,S002,P0013,Groceries,South,329,85,36,89.17,87.01,5,Rainy,1,87.77,Winter,140,177,613,0
22-02-2022,S005,P0013,Groceries,South,206,131,144,140.64,19.75,5,Sunny,0,21.06,Winter,55,329,591,1
24-02-2022,S001,P0013,Groceries,South,199,162,196,160.3,40.56,0,Cloudy,1,36.12,Winter,35,206,525,3
24-02-2022,S002,P0013,Groceries,West,391,24,147,33.16,31.74,20,Rainy,1,29.41,Autumn,79,199,405,3
24-02-2022,S005,P0013,Groceries,North,70,65,194,68.57,89.23,5,Sunny,0,85.73,Winter,21,391,291,3
25-02-2022,S003,P0013,Groceries,South,259,77,122,77.69,76.25,5,Snowy,0,75.04,Spring,66,70,694,4
26-02-2022,S004,P0013,Groceries,West,432,47,51,58.38,12.87,10,Cloudy,0,15.6,Winter,69,259,931,5
28-02-2022,S003,P0013,Groceries,East,250,19,28,14.65,18.46,10,Cloudy,1,19.39,Spring,85,432,930,0
28-02-2022,S005,P0013,Groceries,South,337,11,181,28.78,27.2,10,Cloudy,0,28.36,Summer,131,250,1074,0
01-03-2022,S002,P0013,Groceries,East,199,48,173,60.15,21.64,10,Rainy,0,19.94,Winter,162,337,1067,1
01-03-2022,S003,P0013,Groceries,South,446,427,78,425.5,63.81,10,Cloudy,0,60.33,Winter,24,199,1224,1
02-03-2022,S001,P0013,Groceries,North,500,302,65,321.57,31.84,20,Sunny,0,36.36,Winter,65,446,1433,2
02-03-2022,S004,P0013,Groceries,North,361,76,71,93.25,87.25,20,Sunny,1,89.66,Autumn,77,500,1194,2
02-03-2022,S005,P0013,Groceries,North,432,191,109,199.48,87.4,0,Cloudy,1,91.92,Summer,47,361,936,2
03-03-2022,S005,P0013,Groceries,East,469,12,140,16.12,23.9,15,Snowy,0,23.11,Summer,19,432,1090,3
04-03-2022,S005,P0013,Groceries,North,396,168,170,172.72,29.35,20,Rainy,1,25.66,Summer,11,469,1060,4
05-03-2022,S004,P0013,Groceries,North,259,257,152,262.19,30.33,0,Cloudy,0,30.05,Summer,48,396,1086,5
09-03-2022,S002,P0013,Groceries,North,305,188,184,189.89,27.65,5,Snowy,1,27.05,Spring,427,259,956,2
09-03-2022,S005,P0013,Groceries,East,127,44,81,61.85,68.12,5,Cloudy,1,69.84,Autumn,302,305,937,2
10-03-2022,S004,P0013,Groceries,South,276,230,189,220.51,16.88,0,Sunny,1,19.39,Spring,76,127,956,3
11-03-2022,S001,P0013,Groceries,West,231,161,152,164.63,41.95,20,Cloudy,0,45.18,Summer,191,276,1144,4
12-03-2022,S002,P0013,Groceries,North,149,38,56,51.07,79.53,5,Snowy,0,78.21,Spring,12,231,1100,5
12-03-2022,S005,P0013,Groceries,South,277,38,177,29.31,58.9,20,Snowy,1,55.14,Spring,168,149,953,5
13-03-2022,S004,P0013,Groceries,South,408,238,61,233.37,59.68,10,Sunny,0,58.99,Spring,257,277,1206,6
13-03-2022,S005,P0013,Groceries,North,417,207,135,217.24,69.95,10,Cloudy,1,67.53,Autumn,188,408,1255,6
14-03-2022,S001,P0013,Groceries,South,403,232,147,243.25,79.29,5,Rainy,0,82.11,Winter,44,417,1330,0
15-03-2022,S002,P0013,Groceries,North,296,186,49,203.7,61.61,20,Snowy,1,58.09,Winter,230,403,1200,1
15-03-2022,S004,P0013,Groceries,North,86,14,21,4.78,26.73,10,Sunny,0,28.29,Summer,161,296,1344,1
